#;status_id;screen_name;created_at;text;location;lang;hashtag;clasificacion;Si/No
886;1,48E+18;PabloCastilloM;1/1/2022 23:49;@IsmaelUlloaEc Y quiÇn fue ese HDP? Ojal† me entere, te mando un abrazo y tranquilo que de todo hay en la vi§a del Se§or.;All the world;es;hdp;odio;si
887;1,48E+18;pablovzqz__;3/1/2022 17:14;D°a feliz porque el imbecil de Maguire no va a llevar la banda de capit†n <U+0001F4AA>;Cuenca, Ecuador;es;imbecil;odio;si
888;1,48E+18;padiazm87;29/12/2021 18:08;"@maliux Patada y se les dice ""alguien incapaz de expresar sus sentimientos es, por definici¢n, un imbÇcil, y muy probablemente lo ser† toda su vida""...";Tumbes, Per£;es;imbecil;odio;si
889;1,48E+18;PainemalRayen;31/12/2021 21:23;Ya saben hdp https://t.co/9Gc52ME6it;R°o Negro ;es;hdp;odio;si
890;1,48E+18;paolocaizahuano;31/12/2021 16:48;@antidignas Hola soy un imbecil que chateaba por el celular mientras conduc°a.;Guayaquil;es;imbecil;odio;si
891;1,48E+18;parrales_emily;5/1/2022 3:39;Maldito a§o nuevo <U+0001F4CD><U+0001F4A5>;Santa Elena, Ecuador;es;maldito;odio;si
892;1,48E+18;PatoGamboa_;4/1/2022 4:13;Maldito alacr†n. https://t.co/LFaEZuDwcC;Guayaquil, Ecuador;es;maldito;odio;si
893;1,48E+18;Patrici77946331;5/1/2022 19:39;@angellobarahona @santiguarderas Mil veces preferible al deli cuente hdp de Yunda y todos sus familiares, atracadores de recursos de la Ciudad;Pichincha, Ecuador;es;hdp;odio;si
894;1,48E+18;Patriciorodasr;30/12/2021 3:55;@edgaroc69 Bien merecido el despido, por imbecil;Cuenca, Ecuador;es;imbecil;odio;si
895;1,48E+18;PaulSC_;1/1/2022 12:48;Que verga!!! me hice verga como gran imbecil pronto, que no disfrute nada jaja;Cuenca - Ecuador;es;imbecil;odio;si
896;1,48E+18;Payaso_Maldito;5/1/2022 19:27;Broder, tengo las bolas sancochadas <U+0001F975> <U+0001F975> https://t.co/004OsX2xo2;Ecuador - Guayaquil;es;maldito;odio;no
897;1,48E+18;Payaso_Maldito;5/1/2022 13:19;Mijo hay COVID hasta para enviar a la luna.;Ecuador - Guayaquil;es;maldito;odio;no
898;1,48E+18;Payaso_Maldito;3/1/2022 11:31;Buenas buenas;Ecuador - Guayaquil;es;maldito;odio;no
899;1,48E+18;payito0212;1/1/2022 1:14;"Expliquenme.
Por que chucha de tu madre aceleran como imbÇcil si en la luz roja nos vemos todos???????";Guayaquil;es;imbecil;odio;si
900;1,48E+18;pedrobryant;3/1/2022 6:43;@pepeauad1O Presta de la que te fumas hdp;guayaquil;es;hdp;odio;si
901;1,48E+18;pedrobryant;3/1/2022 6:29;@pepeauad1O @JosueMilito97 Sin vergÅenza hdp;guayaquil;es;hdp;odio;si
902;1,48E+18;Pelxsa_CR;5/1/2022 19:08;@MarceloHCabrera @ObrasPublicasEc @LassoGuillermo @elcomerciocom @eluniversocom @teleramaec @tctelevision @radialvision @elmercurioec @RadioHuancavilk @Gamavisionecu @ecuavisa Arregla las v°as del Azuay hacia el oriente ve pedaso de mmv HDP;Cuenca, Ecuador;es;hdp;odio;si
903;1,48E+18;piedadz;4/1/2022 14:56;@LassoGuillermo @BanEcuadorBP Viejo hdp deja de amenazar con c†rcel a Los que te resisten. Tarde o temprano caeras.  Dios no nos puede castigar teniendote 4 a§os en el poder.;guayaquil;es;hdp;odio;si
904;1,48E+18;pierinaemacias;4/1/2022 1:24;Me da§aron mi maldito lunes https://t.co/PJt1grx2rA;Manta, Ecuador;es;maldito;odio;si
905;1,48E+18;PikOshLi;4/1/2022 3:27;Maldito calor <U+0001F525>;Guayaquil, Ecuador;es;maldito;odio;si
906;1,48E+18;PillinVega;4/1/2022 23:59;@rollfreeEC Te recuerdo, que estos fueron ideados y ejecutados en la #DecadaGanada si fuese como supones, #Correa estuviera todavia en el poder...pero como hay gente imbecil como t£, no les gusta la verdad, viven en su burbuja de mentiras!!;Pichincha, Ecuador;es;imbecil;odio;si
907;1,48E+18;pinchagua19;2/1/2022 3:06;@Galois2807 @MashiRafael êSTE LADR‡N HIJO DE LA SELEMBA.....NOS ROB‡.....$ 4.118 D‡LARES A CADA ECUATORIANO...... RAFAEL CORREA ALIAS MAMELUCO PR‡FUGO DE LA JUSTICIA ECUATORIANA......REGRESA MALDITO......<U+0001F60E><U+0001F1EA><U+0001F1E8> https://t.co/ec4uOX61Go;Guayaquil, Ecuador;es;maldito;odio;si
908;1,48E+18;Poetics_91;2/1/2022 0:07;@DelCSEmelec @CSEmelec Maldito freddy azul <U+0001F923>;<U+2605> 21-12-14 <U+2605>;es;maldito;odio;si
909;1,48E+18;pollysunshinee;30/12/2021 0:30;Me siento vieja para amar a lo imbecil como antes <U+0001F494>;Cuenca, Ecuador;es;imbecil;odio;si
910;1,48E+18;polo1955ecu;31/12/2021 0:19;@pochoharbEC Y lo peor perder un trabajo por unos cuantos d¢lares y con el riesgo de caer preso. De verdad hay que ser imbecil;Guayaquil-Ecuador;es;imbecil;odio;si
911;1,48E+18;Ponce0402;1/1/2022 18:17;@Futbol17_ec Payasos hdp <U+0001F921><U+0001F921>ajjaja;Guayaquil, Ecuador;es;hdp;odio;si
912;1,48E+18;PPBL;4/1/2022 22:19;@LuchoSuarez60 @ProyectoSacha @masterchefecu @teleamazonasec @flacaa1 @jpasqueltv @teleamazonasec y su programa MasterChef promocionando el consumo de carne de especies protegidas. Vergonzoso por decir lo menos y todo por el maldito rating.;Guayaquil - Ecuador;es;maldito;odio;si
913;1,48E+18;Psicvict;5/1/2022 23:47;@jrgallegosochoa Maldito COVID;Duran, Ecuador;es;maldito;odio;si
914;1,48E+18;PunkBearX;3/1/2022 6:03;Si, existe aumento de casos de COVID positivo post Navidad y A§o Nuevo pero las salas de emergencia tambiÇn se abarrotaron de px con traumatismos leves, moderados y graves asociados al consumo a lo IMBêCIL de alcohol.;Cuenca, Ecuador;es;imbecil;odio;si
915;1,48E+18;pxndxemia;3/1/2022 1:27;@MamelaFialloFlo Les debemos mucho, gracias por haber matado a Atahualpa y haber saqueado todo el maldito oro Inca. Seguro que no nos alcanzar† vida para agradecer esa gran cruzada evangelizadora. Mamela;El Triunfo, Ecuador;es;maldito;odio;si
916;1,48E+18;queerAdy;1/1/2022 23:01;Es que no es que me cae mal pero es que es CHOLOOOOOO el maldito <U+0001F630>;Guayaquil, Ecuador;es;maldito;odio;si
917;1,48E+18;RachellOrtizJa3;6/1/2022 1:31;Maldito a§o nuevo, y lo que me trajo <U+0001F922><U+0001F912><U+0001F927>;;es;maldito;odio;si
918;1,48E+18;RAUL__2022;2/1/2022 11:52;@SERRANOCOME No seas imbÇcil dice el #lMBêClL que escribe ¢sea (relativo a los huesos) en vez de O SEA. <U+0001F602><U+0001F605><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F605><U+0001F605><U+0001F605><U+0001F605><U+0001F605><U+0001F605><U+0001F605><U+0001F605><U+0001F605><U+0001F605>;Guayaquil, Ecuador;es;imbecil;odio;si
919;1,48E+18;raulcisneros96;5/1/2022 0:54;@axproano76 @ESPNtenis @DjokerNole Jajajaja ya ya s†catela loco, quedaste  como imbÇcil, en la pr¢xima no escribas idioteces, por algo todos te andan tratando como cojudo<U+0001F91F><U+0001F3FC>;Guayaquil, Ecuador;es;imbecil;odio;si
920;1,48E+18;renatto281;1/1/2022 22:26;"@imatacgye Bien dicho 
Corrupci¢n por dondequier 
Asco
Todo el mundo quiere hacer su agosto 
Maldito Correa por siempre 
Dejaste un legado de delincuencia";Guayaquil;es;maldito;odio;no
921;1,48E+18;renatto281;1/1/2022 20:30;"@Ana_Ma_Marquez *PENDEJADAS
MALDITO CORRECTOR";Guayaquil;es;maldito;odio;si
922;1,48E+18;Ricardomina4;3/1/2022 5:27;Maldito a§o nuevoo;Machala, Ecuador;es;maldito;odio;si
923;1,48E+18;Rick1984BSC;4/1/2022 1:45;@LuisGUreta @maru_holmes Bueno fuera que tuvieran miedo todos los salvajes hdp que conozco y est†n contagiados andaban farreando en monta§ita para fda sin mascarilla contagiando al resto vivimos en una sociedad de salvajes que les vale un qlo la vida del semejante!!!;Guayaquil, Ecuador;es;hdp;odio;si
924;1,48E+18;Rob_r78;5/1/2022 5:45;@espartano552 No entendiste nada. Cuando ves a un gajo de idiotas alcoholizados saltando en una discoteca sin mascarillas, excedido el aforo obvio te va contagiar el imbecil q es asintom†tico tengas o no vacunas te contagias. No digo q no salgan pero si q se cuiden.;Guayaquil - Ecuador;es;imbecil;odio;si
925;1,48E+18;robertinocho;1/1/2022 22:07;"QuÇ bestias hdp.!

En d¢nde fue eso?, reiteren... https://t.co/IFJrEmlrVx";Guayaquil, Ecuador;es;hdp;odio;si
926;1,48E+18;robertoamaya360;29/12/2021 19:42;"@BruceGimenez @mauricio3081 @ianbrandonb @kalasacon @ManCityES @Libertadores ? Que vengan otros no reconocidos a poner cultura sobre la tuya""  xq hablas espa§ol entonces pedazo de imbÇcil si ese no es el verdadero idioma tuyo? Viste que quedas como un pendejo<U+0001F921><U+0001F602>";Guayaquil, Ecuador;es;imbecil;odio;si
927;1,48E+18;RobertodelasCa3;30/12/2021 13:47;@Laespadadeboli3 KAJAJAJAJ QUE IMBECIL ESTE HP;Guayaquil, Ecuador;es;imbecil;odio;si
928;1,48E+18;RobertodelasCa3;28/12/2021 22:19;@Antonio1988ec @pochoharbEC @Juan7CCP @AntonioUbilla1 QUE FINAL HABLAS IMBECIL <U+0001F923><U+0001F923><U+0001F923><U+0001F923> ESTAS MAS PERDIDO QUE CAMARON EN SECO DE CHIVO;Guayaquil, Ecuador;es;imbecil;odio;si
929;1,48E+18;RobertoRP1991;5/1/2022 13:50;@PepeAV7 Jajajajaja eres un hdp <U+0001F923>;Guayaquil, Ecuador;es;hdp;odio;si
930;1,48E+18;Rodriguizmo1;31/12/2021 18:01;@DiegoBolanosP ImbÇcil cojudo;Guayas, Ecuador;es;imbecil;odio;si
931;1,48E+18;Ron_Sol;30/12/2021 21:53;@juancar02250545 @DiazYJose Uy s°, el s†nduche, ya estabas tardando. Vamos, ahora s° hablemos d las utilidades del Banco del Pac°fico. Te das cuenta q en estos 7 meses Lasso lo tiene a 11 veces menos q la utilidad promedio d los £ltimos 14 a§os? Crees q es casualidad? Eres tan imbÇcil para no darte cuenta?;Guayaquil - Ecuador;es;imbecil;odio;si
932;1,48E+18;ronmoran28;5/1/2022 5:36;Maldito a§o nuevo, y lo que me trajo <U+0001F9A0>;Guayaquil, Ecuador;es;maldito;odio;si
933;1,48E+18;ropra4554;1/1/2022 2:27;@GaloLaraY @VillaFernando_ Y el imbecil de Correa tiene falta de solvencia testicular porque siempre de escudaba con sus guardaespaldas que seguramente le median el aceite;Latacunga, Ecuador;es;imbecil;odio;si
934;1,48E+18;RPAE3;3/1/2022 12:55;@jorgejhorlfl El hdp de correa y su Banda de delincuentes deben pagar todo el da§o que hicieron al pa°s y a este se§or;Tena, Ecuador;es;hdp;odio;si
935;1,48E+18;ruidavid19;4/1/2022 11:52;2 d°as q vamos venciendo al m†ldito vicho/covid o la gripe(q s lo mismo)la duda esq veo a la gran mayoria vacunados q son los contagiados y los no vacunados bien gracias,burlandose d los q si estamos,pero nos atacan estas variantes y ni s diga d los indigentes q no ls da nada <U+0001F914>;Guayaquil;es;maldito;odio;no
936;1,48E+18;SaaJuanca;30/12/2021 15:23;"@Javier_aporello @fabula_suarez @AldoCassola ®Yo soy el imbÇcil y elemental? Yo no he sido quien define a una persona por 4 palabras y t£ si.
No hay nadie m†s elemental que eso; y para imbÇcil, quien insulta y por decir algo sencillo que le parece brillante y profundo, altera su simple pensamiento. Si te afecta, lo siento.";Riobamba, Ecuador;es;imbecil;odio;si
937;1,48E+18;Samlvrado;3/1/2022 15:34;Broder como les dec°as a familias no verse en a§o nuevo por favor al menos estamos haciendo la fila para saber si tenemos el maldito virus, hay gente que les vale tres hect†reas o no tiene pata hacerle la prueba;Guayaquil, Ecuador;es;maldito;odio;si
938;1,48E+18;santiagomedran5;3/1/2022 17:41;@ecuavisa Yo pregunto porque el covid no nos hace el favor de llevarse a todos estos hdp que joden metiendo p†nico a la ciudadan°a con el £nico af†n de obligar a ponerse su pendejada de vacuna;guayaquil;es;hdp;odio;si
939;1,48E+18;santiagomedran5;5/1/2022 1:05;@ramirovelaj M†s que claro el v°deo ese hdp de pantaloncillos corto color blanco es el principal responsable lo patio en el piso y a la traici¢n como un puta cobarde este debe pagar y obviamente el resto de maticas;guayaquil;es;hdp;odio;si
940;1,48E+18;SeAcaboTonteria;1/1/2022 2:32;@MemeBipoIar Y cerca de las cosas ajenas hdp;Guayaquil, Ecuador;es;hdp;odio;si
941;1,48E+18;Sebas_Tapia17;4/1/2022 4:55;Maldito A§o Nuevo, y lo que me trajo <U+0001F9A0>;Riobamba, Ecuador;es;maldito;odio;si
942;1,48E+18;SebastinZiga13;5/1/2022 9:50;@LaPosta_Ecu Pobres hdp;Pichincha, Ecuador;es;hdp;odio;si
943;1,48E+18;selena_sa95;3/1/2022 21:31;Un saludo muy especial para ti maldito <U+0001F9E1> @GateMeli;Machala, Ecuador;es;maldito;odio;si
944;1,48E+18;Shesnardajsr;5/1/2022 19:04;Maldito A§o Nuevo <U+0001F614>;Portoviejo - Ecuador ;es;maldito;odio;si
945;1,48E+18;Silveratto;5/1/2022 2:57;@ShungoDoctor Apoyo, ese hdp se larg¢ jodiendo al pa°s.;Guayaquil - Ecuador;es;hdp;odio;si
946;1,48E+18;SimomPueblo;29/12/2021 20:27;@Polificcion No se burlan como mujer eres un imbecil es de su mediocridad e incapacidad de  no poder resolver la crisis carcelaria, su falta de ideas accion e inteligencia como t£ culpan a Correa.;Guayaquil Ecuador;es;imbecil;odio;si
947;1,48E+18;SimomPueblo;30/12/2021 22:38;@Milenio @jairocalixto Trabaja no envidies, la izquierda no es igual a pobreza, no te fijes en un ahorro de cocineras es un trabajador que se merece lo mejor, lo quÇ demuestras es que eres un imbecil mediocre miserable.;Guayaquil Ecuador;es;imbecil;odio;si
948;1,48E+18;SimomPueblo;1/1/2022 16:21;@ElRebeldeEc @FaustoJarrinT @LassoGuillermo @CorteIDH @CIDH @ONU_es Imbecil escribes porquerias debes demostrar con pruebas y documentos lo que afirmas, repites las mismas mentiras de hace 4 a§os 8 meses miserable copion que formas t£ la banda de delicuentes, ladrones, asesinos de las muertes por covid, c†rceles y de hambre.....;Guayaquil Ecuador;es;imbecil;odio;si
949;1,48E+18;SimomPueblo;1/1/2022 16:24;@jorgejhorlfl Imbecil demente y miserable HDGP;Guayaquil Ecuador;es;imbecil;odio;si
950;1,48E+18;SimomPueblo;31/12/2021 0:42;@Cristhmh96 @socialholico Un imbecil lassista quÇ no quiere darse cuenta o es pendejo ciego sabe donde estan los verdaderos delincuentes pero se hace rl cojudo, mas importsnte es defeder lo imposible como roban y destruyen los bienes del estado.;Guayaquil Ecuador;es;imbecil;odio;si
951;1,48E+18;SimomPueblo;29/12/2021 20:45;@lahistoriaec @AsdrubaldlTorre Dibujas como escribes eres un imbecil de la caricatura a la realidad no te a permitido tu intelecto llegar mas all† por mediocridad,haber permanecicio en un medio sesgado por mucho tiempo a ordenes de tus patrones, te quedaste en el pasado no viste el bosque si no el †rbol;Guayaquil Ecuador;es;imbecil;odio;si
952;1,48E+18;sin_socialismo;2/1/2022 13:07;"@MaxFAlejandro @ManuelF15378363 @EcuaBitcher @PerroNoyNo @EuskoGuayanes @LassoGuillermo @gabrielboric @pradojj @OshLitt @aNonIfb @gtlaseca @CRISARM1 @AN3VELOZ @gmchagas @Maroto__ @f_vasquez @GlamisHaro @Ariel_OJ25 @oro_negro26 @rafael_corr @MarcoEngel_ @JoseyyyJose @ing_carlos87 @radiolacalle @carlosferrin @coHistoricoTWok @SomosEstrategia @ingcesardelpino @gonzalovillamil @VictorOlivaresL @cositaslehacemo @VIntercultural @EmbajadaEcuURY @EmbajadaEcuChl @elpais_america @orellanavargas @anniecanizares @PepitoCortez10 @davidesintonio @javiernunezleal @eduardomosque16 @Capitalismo_win @Cecu_SaoPaulo @HarryPutter_1 @dayannamonroy @FRivadeneira_ @silveriosclub C¢mo no va a ver una sociedad decadente, si los Cocaleros Chavistas atascan de droga al Imperio 

Todos sabemos que ese es su negocio. Y los est£pidos Yankees les encanta la coca. 

Eres imbÇcil o t haces el imbÇcil. ?";Pichincha, Ecuador;es;imbecil;odio;si
953;1,48E+18;SKY_M4X;5/1/2022 19:34;"MORENA es el que hace socios a la gente del narco.

TÈ CIUDADANO ILETRADO E IMBêCIL tuviste la culpa por votar por AMLO, SHEINBAUM, CUAUHTEMOC BLANCO entre muchos m†s!!!

La negligencia de este gobierno genocida est† afectando cada †rea de nuestras vidas.

MORENA = MUERTE https://t.co/6P1oUAg3Ek";EN TODO EL MUNDO;es;imbecil;odio;si
954;1,48E+18;SKY_M4X;31/12/2021 0:45;@JuanM_MorenoM Por no estudiar, por no trabajar disciplinadamente y por no documentarte, AMLO y cualquier imbÇcil te enga§a y la prueba est† que hasta ahorita NO NOS PUDISTE COMPARTIR UN SOLO PROYECTO EXITOSO DE ESTE GOBIERNO Y CREES QUE UN PRESTAMO DEL BANCO MUNDIAL NO GENERA INTERESES!!!;EN TODO EL MUNDO;es;imbecil;odio;si
955;1,48E+18;SKY_M4X;1/1/2022 20:33;"@ChairosY @Macamposmx @NormaCuevasV @CaroyLalo2 @Bernardieux 

Lean a este burro que insulta la inteligencia de los ciudadanos...

Las maromas que tiene que hacer este imbÇcil para agradarle a AMLO https://t.co/qVVUpMxSZp";EN TODO EL MUNDO;es;imbecil;odio;si
956;1,48E+18;SKY_M4X;4/1/2022 2:48;"TÈ CIUDADANO IMBECIL!!!

T£ ciudadano iletrado, no vengas a quejarte de que subi¢ la canasta b†sica, te recuerdo que votaste por AMLO, CLAUDIA SHEINBAUM, CUAUHTEMOC BLANCO, ENTRE OTROS.
ES TU CULPA, decidiste que unos ignorantes y genocidas manejar†n tu vida!!!

NO HAY MEDICINAS?";EN TODO EL MUNDO;es;imbecil;odio;si
957;1,48E+18;somosbarcelonaa;1/1/2022 23:28;Maldito. https://t.co/ft0VR8laXW;guayaquil - ecuador ;es;maldito;odio;si
958;1,48E+18;SpiritualWinter;29/12/2021 15:01;"@AldoCassola Caes verga brother.
Te crees due§o de la verdad, y m†s verga caen los borregos que te siguen.

≠ImbÇcil!";Guayaquil, Ecuador;es;imbecil;odio;si
959;1,48E+18;Stalin_Zambrano;2/1/2022 22:55;@Miguelfer1991 êste si es uk verdaderi imbÇcil;Ecuador - Manta;es;imbecil;odio;si
960;1,48E+18;stephiescorpio;3/1/2022 23:42;"@Barcetwitero @JulioCesarUV Bobazo te parieron por el culo o que? Las estr°as salen porque la mujer en la pubertad y adolescencia crece r†pido y la piel se llega a ""romper"" provocando est†s cicatrices lineales llamadas estr°as!!! No porque te mamen las tetas, imbÇcil!!!";;es;imbecil;odio;si
961;1,48E+18;superelectrico;6/1/2022 3:17;@lahistoriaec Nuestro sistema judicial es tan ridiculo,este pillo se rob¢ dinero,fue juzgado y se lo encontr¢ culpable adem†s fue multado...y no puede cancelar la ?multa?ahhh pero un banco o financiera te quita la casa,el carro,hasta tu perro si no le pagas...que vida para m†s HDP..<U+0001F937><U+0001F3FB><U+200D><U+2642><U+FE0F>;Guayaquil,Ecuador;es;hdp;odio;si
962;1,48E+18;superelectrico;5/1/2022 2:43;@DR_Doom_Ec Siiiii cierto,ese tipo de cuerpos tienen incluso las que cuando el populacho enardecido les dan paloterapias a los ladrones HDP gritan ?Ya no les peguen,Ya dÇjenlos,Pobrecitos?....viejas de (M);Guayaquil,Ecuador;es;hdp;odio;si
963;1,48E+18;superelectrico;4/1/2022 20:59;@felipe_durn Son un pocoton de HDP..!!;Guayaquil,Ecuador;es;hdp;odio;si
964;1,48E+18;superelectrico;3/1/2022 20:00;@Feramosa Toca salir es con un bate de bÇisbol,porque si uno reclama o solicita distancia se ofenden y se ponen bravos...ah° mismo darles con el bate donde les caiga a estos HDP;Guayaquil,Ecuador;es;hdp;odio;si
965;1,48E+18;superelectrico;3/1/2022 21:37;@EstebanVillama9 El COE es muy dÇbil para sancionar u ordenar por ejemplo,palo y palo venteado a los HDP irresponsables...Zapata no es de mi agrado pero no puede hacer mucho <U+0001F937><U+0001F3FB><U+200D><U+2642><U+FE0F>;Guayaquil,Ecuador;es;hdp;odio;si
966;1,48E+18;Superma50815155;4/1/2022 16:53;@SanchezJoselo @RevistaWinnerEc Asalariado de Auad bien que est†s enterado de todo y la envidia y pica a Neme x esa final que lloraste al perderla hdp;Guayaquil, Ecuador;es;hdp;odio;si
967;1,48E+18;tagletagle;4/1/2022 20:04;@joelunmsm @jchavezcano Y cuando has estado bien en esto £ltimos 35 a§os que has recibido que no estas recibiendo, habla pues imbÇcil. https://t.co/f1WEjT35i7;Guayaquil, Ecuador;es;imbecil;odio;si
968;1,48E+18;tagletagle;31/12/2021 22:43;@JossVi5 FELIZ A•O JOSS, Y ESPERO QUE NO SE TR CRUCE EL IMBECIL, jajajajajajaja;Guayaquil, Ecuador;es;imbecil;odio;si
969;1,48E+18;tagletagle;3/1/2022 12:45;@Mauriciomulder Eres un pobre imbÇcil. Pero sin due§o, corrupto, inmoral. https://t.co/4o00qZSwUc;Guayaquil, Ecuador;es;imbecil;odio;si
970;1,48E+18;tagletagle;5/1/2022 22:06;@rosangellafp No necesariamente dedicate hacer leyes HDP QUE PARA ESO FUISTE ELEGIDA, SO MAMAVERGA https://t.co/fSgtgVcPQ7;Guayaquil, Ecuador;es;hdp;odio;si
971;1,48E+18;TartadeMango_;4/1/2022 23:05;Parece que este a§o me ha dicho ?alv tu salud mental, muerete?;Manta, Ecuador;es;muerete;odio;si
972;1,48E+18;teobrmeo;1/1/2022 0:27;"Solo tu imbecil, sabes como estabas emocionalmente hoy hace un a§o, y hoy es totalmente diferente, este a§o te sacaste la pta por cumplir las metas que te pusiste, y bueno algunas faltaron pero ya se lograran ahora

Con lagrimas en los ojos te digo imbecil, ESTOY ORGULLOSO DE TI";;es;imbecil;odio;si
973;1,48E+18;teobrmeo;29/12/2021 0:13;No esperes mensajes de gente que bien sabes que no te va a escribir <U+0001F923>... y que te valga vrga imbecil, pta madre en 3 d°as se acaba el mejor a§o de tu puta vida <U+0001F923>...;;es;imbecil;odio;si
974;1,48E+18;Termorlaco_;2/1/2022 23:58;L†nzaloooo hdp https://t.co/TcCzWzMyKn https://t.co/VKsEmc9TMd;Cuenca;es;hdp;odio;si
975;1,48E+18;Termorlaco_;4/1/2022 7:41;"@demitorera @DonQuino29 @420arroy0 Anda a dormir
No es tan dif°cil Demi hdp";Cuenca;es;hdp;odio;si
